File Name,Json Data,OCRed Text,Total_Limpio,Categoria
batch1-0180.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Kelly-Herring"",
    ""client_address"": ""8621 Maria Fords\nNorth Miguel, KS 38601"",
    ""seller_name"": ""Levy-Vargas"",
    ""seller_address"": ""7333 Noble Hill Suite 584\nWest Valeriechester, AZ 99439"",
    ""invoice_number"": ""53737787"",
    ""invoice_date"": ""12/08/2011"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Breaking Free from Depression: Pathways to Wellness by Jesse H. Wright (English)"",
      ""quantity"": ""2.00"",
      ""total_price"": ""72.47""
    },
    {
      ""description"": ""The Graphic Design Reference & Specification Book: Everything Graphic Designers"",
      ""quantity"": ""5.00"",
      ""total_price"": ""110.99""
    },
    {
      ""description"": ""Escape from the Carnival of Horrors (Give Yourself Goosebumps) by R. L. Stine"",
      ""quantity"": ""4.00"",
      ""total_price"": ""22.04""
    }
  ],
  ""subtotal"": {
    ""tax"": ""18.68"",
    ""discount"": """",
    ""total"": ""205.50""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 53737787 Date of issue: 12/08/2011 Seller: Client: Levy-Vargas Kelly-Herring 7333 Noble Hill Suite 584 8621 Maria Fords West Valeriechester, AZ 99439 North Miguel, KS 38601 Tax Id: 908-76-0702 Tax Id: 910-72-9133 IBAN: GBZIIDEI54877186092625 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Breaking Free from Depression: 2,00 each 32,94 65,88 10% 72,47 Pathways to Wellness by Jesse H. Wright (English) 2 The Graphic Design Reference 5,00 each 20,18 100,90 10% 110,99 & Specification Book: Everything Graphic Designers 3 Escape from the Carnival of 4,00 each 5,01 20,04 10% 22,04 Horrors (Give Yourself Goosebumps) by R. L. Stine SUMMARY VAT [%] Net worth VAT Gross worth 10% 186,82 18,68 205,50 Total $ 186,82 $ 18,68 $ 205,50",205.5,1
batch1-0315.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Powell, Norman and Parsons"",
    ""client_address"": ""138 Collins Falls\nEast Nancymouth, SC 66253"",
    ""seller_name"": ""Dickerson, Brewer and Morris"",
    ""seller_address"": ""4211 Haley Pike\nNancyborough, SD 72546"",
    ""invoice_number"": ""83155269"",
    ""invoice_date"": ""10/27/2020"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""NWT $1200 J.Crew Silk Chiffon Ivory Wedding Dress with Beading"",
      ""quantity"": ""1.00"",
      ""total_price"": ""324.50""
    }
  ],
  ""subtotal"": {
    ""tax"": ""29.50"",
    ""discount"": """",
    ""total"": ""324.50""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 83155269 Date of issue: 10/27/2020 Seller: Client: Dickerson, Brewer and Morris Powell, Norman and Parsons 4211 Haley Pike 138 Collins Falls Nancyborough, SD 72546 East Nancymouth, SC 66253 Tax Id: 945-76-7548 Tax Id: 910-92-5067 IBAN: GB330VJQ60589495127865 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth NWT $1200 ].Crew Silk Chiffon 1,00 each 295,00 295,00 10% 324,50 Ivory Wedding Dress with Beading SUMMARY VAT [%] Net worth VAT Gross worth 10% 295,00 29,50 324,50 Total $ 295,00 $ 29,50 $ 324,50",324.5,1
batch1-0002.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Duncan PLC"",
    ""client_address"": ""Unit 8799 Box 0703\nDPO AP 81970"",
    ""seller_name"": ""Fitzpatrick and Sons"",
    ""seller_address"": ""00480 Cook Cove\nSpencerport, UT 12036"",
    ""invoice_number"": ""12847181"",
    ""invoice_date"": ""03/03/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""HP Desktop Computer PC Core i5 16GB 2TB HD 256GB SSD 22\"" LCD Windows 10"",
      ""quantity"": ""4.00"",
      ""total_price"": ""615.78""
    },
    {
      ""description"": ""CUSTOM BUILT AMD RYZEN THREADRIPPER GAMING COMPUTER, 32 GB RAM,"",
      ""quantity"": ""3.00"",
      ""total_price"": ""4 620.00""
    },
    {
      ""description"": ""Fast Dell Optiplex Desktop PC Computer Dual Core 3.4Ghz 8GB 1TB Win 10 Pro WIFI"",
      ""quantity"": ""1.00"",
      ""total_price"": ""238.70""
    },
    {
      ""description"": ""Dell Optiplex 790 Computer i7 @3.40 Ghz Quad Core 250GB 4GB Working"",
      ""quantity"": ""3.00"",
      ""total_price"": ""527.97""
    },
    {
      ""description"": ""Vintage Microsolutions Pentium 133mhz Desktop Tower PC Windows 95 5.25 Floppy"",
      ""quantity"": ""2.00"",
      ""total_price"": ""858.00""
    }
  ],
  ""subtotal"": {
    ""tax"": ""623.68"",
    ""discount"": """",
    ""total"": ""6 860.45""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 12847181 Date of issue: 03/03/2012 Seller: Client: Fitzpatrick and Sons Duncan PLC 00480 Cook Cove Unit 8799 Box 0703 Spencerport; UT 12036 DPO AP 81970 Tax Id: 998-99-5253 Tax Id: 911-82-7132 IBAN: GB9ZPBPQ73499358975916 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth HP Desktop Computer PC [] 4,00 each 139,95 559,80 10% 615,78 Core i5 16GB 2TB HD 256GB SSD 22"" LCD [] Windows 10 2 CUSTOM BUILT AMD RYZEN 3,00 each 1 400,00 4 200,00 10% 620,00 THREADRIPPER GAMING COMPUTER 32 GB RAM; 3 Fast Dell Optiplex Desktop PC 1,00 each 217,00 217,00 10% 238,70 Computer Dual Core 3.4Ghz 8GB 1TB Win 10 Pro WIFI Dell Optiplex 790 Computer i7 3,00 each 159,99 479,97 10% 527,97 3.40 Ghz Quad Core 250GB 4GB Working 5 Vintage Microsolutions Pentium 2,00 each 390,00 780,00 10% 858,00 133mhz Desktop Tower PC Windows 95 5.25 Floppy SUMMARY VAT [%] Net worth VAT Gross worth 10% 6 236,77 623,68 6 860,45 Total $ 6 236,77 623,68 $ 6 860,45",860.45,2
batch1-0174.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Gibson-Prince"",
    ""client_address"": ""9390 Laura Glen\nNorth Davidchester, MA 24825"",
    ""seller_name"": ""Hanson Ltd"",
    ""seller_address"": ""478 Shaun Skyway Suite 529\nAlyssaside, IA 27758"",
    ""invoice_number"": ""70231143"",
    ""invoice_date"": ""10/29/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""24 Inches Round Marble Coffee Table Top Inlay Sofa Table with Geometrical Design"",
      ""quantity"": ""2.00"",
      ""total_price"": ""981.75""
    },
    {
      ""description"": ""Antique Vintage style hand carved table *Unique*"",
      ""quantity"": ""1.00"",
      ""total_price"": ""14 300.00""
    },
    {
      ""description"": ""27 Inches Black Marble Coffee Table Top Round Home Sofa Table with Marquetry Art"",
      ""quantity"": ""1.00"",
      ""total_price"": ""655.87""
    }
  ],
  ""subtotal"": {
    ""tax"": ""1 448.88"",
    ""discount"": """",
    ""total"": ""15 937.63""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 70231143 Date of issue: 10/29/2012 Seller: Client: Hanson Ltd Gibson-Prince 478 Shaun Skyway Suite 529 9390 Laura Glen Alyssaside, IA 27758 North Davidchester, MA 24825 Tax Id: 946-99-5235 Tax Id: 900-78-0025 IBAN: GBI8RFXB58423567348989 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 24 Inches Round Marble Coffee 2,00 each 446,25 892,50 10% 981,75 Table Top Inlay Sofa Table with Geometrical Design 2 Antique Vintage style hand 1,00 each 13 000,00 13 000,00 10% 14 300,00 carved table *Unique* 3 27 Inches Black Marble Coffee 1,00 each 596,25 596,25 10% 655,87 Table Top Round Home Sofa Table with Marquetry Art SUMMARY VAT [%] Net worth VAT Gross worth 10% 14 488,75 1 448,88 15 937,63 Total $ 14 488,75 $ 1 448,88 $ 15 937,63",937.63,2
batch1-0144.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Sosa-Jackson"",
    ""client_address"": ""0258 Chen Expressway Apt. 645\nSanfordbury, SC 04439"",
    ""seller_name"": ""Stephens, Lopez and Ramirez"",
    ""seller_address"": ""194 Renee Row Suite 634\nNorth Jenniferview, OH 77470"",
    ""invoice_number"": ""79990560"",
    ""invoice_date"": ""05/09/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Diane Von Furstenberg Wrap\nRed Black Classic Dress Size 14"",
      ""quantity"": ""3.00"",
      ""total_price"": ""214.50""
    },
    {
      ""description"": ""NWOT Italian Dress Grey Black\nSize XS Made in Italy"",
      ""quantity"": ""3.00"",
      ""total_price"": ""148.47""
    },
    {
      ""description"": ""MARC JACOBS IVORY COTTON\nSHORT SLEEVE BEIGE SILK\nOVERLAY DRESS SMALL"",
      ""quantity"": ""3.00"",
      ""total_price"": ""52.77""
    }
  ],
  ""subtotal"": {
    ""tax"": ""37.79"",
    ""discount"": """",
    ""total"": ""415.73""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB02HFQY37565201001373"",
    ""payment_method"": """"
  }
}
","Invoice no: 79990560 Date of issue: 05/09/2016 Seller: Client: Stephens, Lopez and Ramirez Sosa-Jackson 194 Renee Row Suite 634 0258 Chen Expressway Apt: 645 North Jenniferview, OH 77470 Sanfordbury, SC 04439 Tax Id: 990-84-7001 Tax Id: 975-88-1154 IBAN: GBOZHFQY37565201001373 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Diane Von Furstenberg Wrap 3,00 each 65,00 195,00 10% 214,50 Red Black Classic Dress Size 14 2 NWOT Italian Dress Grey Black 3,00 each 44,99 134,97 10% 148,47 Size XS Made in Italy 3 MARC JACOBS IVORY COTTON 3,00 each 15,99 47,97 10% 52,77 SHORT SLEEVE BEIGE SILK OVERLAY DRESS SMALL SUMMARY VAT [%] Net worth VAT Gross worth 10% 377,94 37,79 415,73 Total $ 377,94 $ 37,79 $ 415,73",415.73,1
batch1-0068.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Parker-Williams"",
    ""client_address"": ""3000 Aguirre Fall\nDanielletown, FL 36813"",
    ""seller_name"": ""King PLC"",
    ""seller_address"": ""886 Heather Drives Apt. 419\nBrownmouth, CO 24664"",
    ""invoice_number"": ""55149610"",
    ""invoice_date"": ""02/23/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Desktop Computer Gaming PC\nBuild Your Own Ryzen 3000G\n3200G 3.5Ghz+ Vega or GTX"",
      ""quantity"": ""3.00"",
      ""total_price"": ""1 910.70""
    },
    {
      ""description"": ""Fast i7 RGB Gaming Desktop PC\nComputer VR-Ready WiFi AAA\nFortnite GTAV PUBG IG3"",
      ""quantity"": ""1.00"",
      ""total_price"": ""869.00""
    }
  ],
  ""subtotal"": {
    ""tax"": ""252.70"",
    ""discount"": """",
    ""total"": ""2 779.70""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB87FFBW50767480759646"",
    ""payment_method"": """"
  }
}
","Invoice no: 55149610 Date of issue: 02/23/2012 Seller: Client: King PLC Parker-Williams 886 Heather Drives Apt: 419 3000 Aguirre Fall Brownmouth, CO 24664 Danielletown, FL 36813 Tax Id: 995-74-4521 Tax Id: 975-76-8995 IBAN: GB8ZFFBW50767480759646 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Desktop Computer Gaming PC 3,00 each 579,00 1 737,00 10% 1 910,70 Build Your Own Ryzen 30006 3200G 3.5Ghz+ Vega or GTX 2 Fast i7 RGB Gaming Desktop PC 1,00 each 790,00 790,00 10% 869,00 Computer VR-Ready WiFi AAA Fortnite GTAV PUBG 163 SUMMARY VAT [%] Net worth VAT Gross worth 10% 2 527,00 252,70 2 779,70 Total $ 2 527,00 $ 252,70 $ 2 779,70",779.7,2
batch1-0334.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Edwards-Archer"",
    ""client_address"": ""Unit 6000 Box 9800\nDPO AA 91089"",
    ""seller_name"": ""Duncan Ltd"",
    ""seller_address"": ""74561 Kenneth Island\nWest Nicole, FL 31612"",
    ""invoice_number"": ""65498230"",
    ""invoice_date"": ""02/16/2021"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Garden Flower Carpet Quilted\nBedroom Floor Princess Tapis\nLace Rug Carpets"",
      ""quantity"": ""1.00"",
      ""total_price"": ""50.05""
    }
  ],
  ""subtotal"": {
    ""tax"": ""4.55"",
    ""discount"": """",
    ""total"": ""50.05""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB04BWVQ00110029381531"",
    ""payment_method"": """"
  }
}
","Invoice no: 65498230 Date of issue: 02/16/2021 Seller: Client: Duncan Ltd Edwards-Archer 74561 Kenneth Island Unit 6000 Box 9800 West Nicole, FL 31612 DPO AA 91089 Tax Id: 964-84-8594 Tax Id: 909-91-4017 IBAN: GBOABWVQ00110029381531 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Garden Flower Carpet Quilted 1,00 each 45,50 45,50 10% 50,05 Bedroom Floor Princess Tapis Lace Rug Carpets SUMMARY VAT [%] Net worth VAT Gross worth 10% 45,50 4,55 50,05 Total $ 45,50 $ 4,55 $ 50,05",50.05,0
batch1-0110.jpg,"
{
  ""invoice"": {
    ""client_name"": ""King Inc"",
    ""client_address"": ""78997 Brent Court\nJonesland, ΜΑ 32167"",
    ""seller_name"": ""Wagner, Jensen and Key"",
    ""seller_address"": ""2023 Morgan Islands\nLake Jenniferland, IL 67123"",
    ""invoice_number"": ""91296589"",
    ""invoice_date"": ""09/04/2019"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Moroccan Amazigh Handmade Carpet 14'2\"" x 7'5\"""",
      ""quantity"": ""4,00"",
      ""total_price"": ""1 504,80""
    },
    {
      ""description"": ""Chindi Rugs Carpet New Design\nBohemian Garden Yoga Mat\nIndian Kilim Counterpane"",
      ""quantity"": ""5,00"",
      ""total_price"": ""164,94""
    }
  ],
  ""subtotal"": {
    ""tax"": ""151,80"",
    ""discount"": """",
    ""total"": ""1 669,75""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 91296589 Date of issue: 09/04/2019 Seller: Client: Wagner, Jensen and King Inc 2023 Morgan Islands 78997 Brent Court Lake Jenniferland, IL 67123 Jonesland, MA 32167 Tax Id: 926-90-7954 Tax Id: 939-83-4671 IBAN: GB83TLEL31907721124823 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Moroccan Amazigh Handmade 4,00 each 342,00 1 368,00 10% 1 504,80 Carpet 14'2"" x 7'5"" 2 Chindi Rugs Carpet New Design 5,00 each 29,99 149,95 10% 164,94 Bohemian Garden Yoga Mat Indian Kilim Counterpane SUMMARY VAT [%] Net worth VAT Gross worth 10% 1 517,95 151,80 1 669,75 Total $ 1 517,95 $ 151,80 $ 1 669,75 Key",669.75,2
batch1-0112.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Burgess Ltd"",
    ""client_address"": ""83465 Mark Wells\nGrantport, LA 14496"",
    ""seller_name"": ""Spencer Group"",
    ""seller_address"": ""Unit 8348 Box 3299\nDPO AP 77704"",
    ""invoice_number"": ""85238418"",
    ""invoice_date"": ""05/03/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Dont Sweat the Small Stuff... and Its All Small Stuff: Simple Ways to Keep"",
      ""quantity"": ""5.00"",
      ""total_price"": ""24.70""
    },
    {
      ""description"": ""The Black (Morpheus Road)"",
      ""quantity"": ""1.00"",
      ""total_price"": ""4.94""
    },
    {
      ""description"": ""The Puzzle Palace"",
      ""quantity"": ""1.00"",
      ""total_price"": ""4.94""
    },
    {
      ""description"": ""Sasinowski M-Legacy Of Ra BOOK NEW"",
      ""quantity"": ""5.00"",
      ""total_price"": ""106.70""
    },
    {
      ""description"": ""The Elf on the Shelf: A Christmas Tradition"",
      ""quantity"": ""2.00"",
      ""total_price"": ""17.80""
    },
    {
      ""description"": ""The Messiah"",
      ""quantity"": ""4.00"",
      ""total_price"": ""19.76""
    }
  ],
  ""subtotal"": {
    ""tax"": ""16.26"",
    ""discount"": """",
    ""total"": ""178.83""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 85238418 Date of issue: 05/03/2012 Seller: Client: Spencer Group Burgess Ltd Unit 8348 Box 3299 83465 Mark Wells DPO AP 77704 Grantport, LA 14496 Tax Id: 946-96-7016 Tax Id: 907-73-1740 IBAN: GB49PXTY42425531356244 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Dont Sweat the Small Stuff 5,00 each 4,49 22,45 10% 24,70 and Its All Small Stuff: Simple Ways to Keep 2 The Black (Morpheus Road) 1,00 each 4,49 4,49 10% 4,94 3 The Puzzle Palace 1,00 each 4,49 4,49 10% 4,94 Sasinowski M-Legacy Of Ra 5,00 each 19,40 97,00 10% 106,70 BOOK NEW 5 The Elf on the Shelf: A 2,00 each 8,09 16,18 10% 17,80 Christmas Tradition The Messiah 4,00 each 4,49 17,96 10% 19,76 SUMMARY VAT [%] Net worth VAT Gross worth 10% 162,57 16,26 178,83 Total $ 162,57 $ 16,26 $ 178,83",178.83,0
batch1-0079.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Becker LLC"",
    ""client_address"": ""892 Thomas Loaf Suite 430\nSouth Jeffrey, TN 64104"",
    ""seller_name"": ""Obrien Inc"",
    ""seller_address"": ""90335 Rodriguez Ford\nLake Jennifer, SD 67536"",
    ""invoice_number"": ""32357396"",
    ""invoice_date"": ""04/19/2020"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""18\"" Marble White Top Chess Table Handmade Collectible Black Friday Gift Décor"",
      ""quantity"": ""3,00"",
      ""total_price"": ""1 851,30""
    },
    {
      ""description"": ""Antique Vintage style hand carved table *Unique*"",
      ""quantity"": ""3,00"",
      ""total_price"": ""42 900,00""
    },
    {
      ""description"": ""Multi Color Stones Inlay Art Coffee Table Top Marble Patio Sofa Table 27 Inches"",
      ""quantity"": ""3,00"",
      ""total_price"": ""1 707,75""
    },
    {
      ""description"": ""25\""x25\"" White Marble Top Counter Table Carnelian Marquetry Art Columbus Day Gift"",
      ""quantity"": ""5,00"",
      ""total_price"": ""15 004,00""
    },
    {
      ""description"": ""18\"" White Marble Corner Coffee Table Top Lapis Floral Inlay Kitchen Decors W282"",
      ""quantity"": ""3,00"",
      ""total_price"": ""1 315,51""
    }
  ],
  ""subtotal"": {
    ""tax"": ""5 707,14"",
    ""discount"": """",
    ""total"": ""62 778,56""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB17RTUC13119295890169"",
    ""payment_method"": """"
  }
}
","Invoice no: 32357396 Date of issue: 04/19/2020 Seller: Client: Obrien Inc Becker LLC 90335 Rodriguez Ford 892 Thomas Loaf Suite 430 Lake Jennifer, SD 67536 South Jeffrey, TN 64104 Tax Id: 982-83-1003 Tax Id: 970-92-3138 IBAN: GBIZRTUC13119295890169 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 18"" Marble White Top Chess 3,00 each 561,00 1 683,00 10% 1 851,30 Table Handmade Collectible Black Friday Gift Decor 2 Antique Vintage style hand 3,00 each 13 000,00 39 000,00 10% 42 900,00 carved table *Unique* 3 Multi Color Stones Inlay Art 3,00 each 517,50 1 552,50 10% 1 707,75 Coffee Table Top Marble Patio Sofa Table 27 Inches 25""x25 White Marble 5,00 each 2 728,00 13 640,00 10% 15 004,00 Counter Table Carnelian Marquetry Art Columbus Gift 5 18"" White Marble Corner Coffee 3,00 each 398,64 1 195,92 10% 1 315,51 Table Top Lapis Floral Inlay Kitchen Decors W282 SUMMARY VAT [%] Net worth VAT Gross worth 10% 57 071,42 5 707,14 62 778,56 Total $ 57 071,42 $ 5 707,14 $ 62 778,56 Top Day",778.56,2
batch1-0441.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Sanchez, Miller and Mitchell"",
    ""client_address"": ""36708 Dawn Roads Apt. 402\nNew Kennethview, RI 40298"",
    ""seller_name"": ""Vega Inc"",
    ""seller_address"": ""08135 Meyer Walk\nWilsonport, OR 74032"",
    ""invoice_number"": ""81149702"",
    ""invoice_date"": ""02/05/2012"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""6 Pairs Of Jordan's Size 7y"",
      ""quantity"": ""2.00"",
      ""total_price"": ""286.00""
    },
    {
      ""description"": ""Little Boys Size 2 Son Of Mars Jordan"",
      ""quantity"": ""2.00"",
      ""total_price"": ""41.80""
    },
    {
      ""description"": ""Timberland Women's/Junior's Premium 6\"" Navy Waterproof Boots 3793A"",
      ""quantity"": ""2.00"",
      ""total_price"": ""175.98""
    },
    {
      ""description"": ""New KID CUDI \""WZRD\"" Rap Hip Hop Soul Music Men's Black T-Shirt Size S to 3XL"",
      ""quantity"": ""5.00"",
      ""total_price"": ""123.69""
    },
    {
      ""description"": ""5 YOUTH Boys Big Kids Nike Jordan 6-17-23 Basketball White red Black 428818 100"",
      ""quantity"": ""3.00"",
      ""total_price"": ""296.97""
    }
  ],
  ""subtotal"": {
    ""tax"": ""84.04"",
    ""discount"": """",
    ""total"": ""924.44""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 81149702 Date of issue: 02/05/2012 Seller: Client: Vega Inc Sanchez, Miller and Mitchell 08135 Meyer Walk 36708 Dawn Roads Apt. 402 Wilsonport, OR 74032 New Kennethview, RI 40298 Tax Id: 946-76-0585 Tax Id: 942-70-8561 IBAN: GB91ZZUL44895073330541 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. 6 Pairs Of Jordan's Size Ty 2,00 each 130,00 260,00 10% 286,00 2 Little Size 2 Son Of Mars 2,00 each 19,00 38,00 10% 41,80 Jordan Timberland Women'sllunior's 2,00 each 79,99 159,98 10% 175,98 Premium 6"" Navy Waterproof Boots 3793A New KID CUDI ""WZRD Rap Hip 5,00 each 22,49 112,45 10% 123,69 Hop Soul Music Men's Black T-Shirt Size S to 3XL 5 5 YOUTH Boys Big Kids Nike 3,00 each 89,99 269,97 10% 296,97 Jordan 6-17-23 Basketball White red Black 428818 100 SUMMARY VAT [%] Net worth VAT Gross worth 10% 840,40 84,04 924,44 Total $ 840,40 $ 84,04 $ 924,44 Boys",924.44,2
batch1-0062.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Jennings, Baldwin and Collins"",
    ""client_address"": ""792 Daniels Drive Apt. 384\nNew Laurenbury, VA 36605"",
    ""seller_name"": ""Martin, Graham and Newman"",
    ""seller_address"": ""Unit 2502 Box 3674\nDPO AE 52512"",
    ""invoice_number"": ""60665075"",
    ""invoice_date"": ""01/15/2018"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Marble Top Side Table Tiger Eye Gem Marquetry Pietradura Garden Decor Arts H469"",
      ""quantity"": ""2.00"",
      ""total_price"": ""751.26""
    },
    {
      ""description"": ""7'x4' Buy Marble Dining Table With Black Top Marquetry Inlay Hallway Decor E944"",
      ""quantity"": ""3.00"",
      ""total_price"": ""48 579.56""
    },
    {
      ""description"": ""18\""x18\"" White Hand Curved Top Coffee Table Inlay Decorative Gift For Her Wedding"",
      ""quantity"": ""5.00"",
      ""total_price"": ""2 613.71""
    },
    {
      ""description"": ""15\""x15\"" White Marble Coffee Custom Table Pauashell Pietradura Inlay Floral Décor"",
      ""quantity"": ""3.00"",
      ""total_price"": ""2 260.50""
    },
    {
      ""description"": ""48 Inches Marble Reception Table Top Inlay with Multi Color Stones Dinning Table"",
      ""quantity"": ""2.00"",
      ""total_price"": ""4 783.35""
    },
    {
      ""description"": ""60 Inches Marble Dinning Table Top Inlay Work Lawn Table with Multi Color Stones"",
      ""quantity"": ""4.00"",
      ""total_price"": ""25 326.40""
    }
  ],
  ""subtotal"": {
    ""tax"": ""7 664.98"",
    ""discount"": """",
    ""total"": ""84 314.78""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 60665075 Date of issue: 01/15/2018 Seller: Client: Martin, Graham and Newman Jennings, Baldwin and Collins Unit 2502 Box 3674 792 Daniels Drive Apt: 384 DPO AE 52512 New Laurenbury, VA 36605 Tax Id: 966-95-7184 Tax Id: 982-83-3589 IBAN: GB83QZYG95898598700980 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Marble Top Side Table Tiger Eye 2,00 each 341,48 682,96 10% 751,26 Gem Marquetry Pietradura Garden Decor Arts H469 2 7'x4' Buy Marble Dining Table 3,00 each 14 721,08 44 163,24 10% 48 579,56 With Black Top Marquetry Hallway Decor E944 3 18""x18"" White Hand Curved 5,00 each 475,22 2 376,10 10% 2 613,71 Coffee Table Inlay Decorative Gift For Her Wedding 15""xl5"" White Marble Coffee 3,00 each 685,00 2 055,00 10% 2 260,50 Custom Table Pauashell Pietradura Floral Decor 5 48 Inches Marble Reception 2,00 each 2 174,25 348,50 10% 4 783,35 Table Top Inlay with Multi Color Stones Dinning Table 6 60 Inches Marble Dinning Table 4,00 each 5 756,00 23 024,00 10% 25 326,40 Top Inlay Work Lawn Table with Multi Color Stones SUMMARY VAT [%] Net worth VAT Gross worth 10% 76 649,80 7 664,98 84 314,78 Total $ 76 649,80 $ 7 664,98 $ 84 314,78 Inlay Top Inlay",314.78,1
